,grade,sqft_living,pop_den_by_zip,view,zip_rank_price,lat,sqft_lot,dist_cent,has_basement,zipcode_mean_liv,price
1131,6,770,4330,0.0,2,47.7458,8149,0.008095346260388101,0,1751.5,277000.0
1132,10,4610,469,0.0,4,47.4599,40202,0.03811881994459928,1,2398.57,630000.0
1133,8,1850,1537,0.0,1,47.3755,4597,0.02370412520775724,0,1963.3,254000.0
1134,8,1840,3402,0.0,4,47.5497,8400,0.0044395146814406785,1,2712.18,472800.0
1135,6,1490,6841,0.0,2,47.5554,3800,0.0027060221606646506,1,1672.28,263000.0
1136,6,1490,6841,0.0,2,47.5554,3800,0.0027060221606646506,1,1672.28,510000.0
1137,7,960,3800,0.0,1,47.3335,10125,0.021546706371193172,0,1924.47,179950.0
1138,8,1580,469,0.0,4,47.569,7307,0.008105388365650905,1,2398.57,525000.0
1139,8,1260,10361,0.0,4,47.6277,889,0.00032145152354520957,0,1905.51,479000.0
1140,7,1940,7523,2.0,3,47.5664,6440,0.009236595844875102,0,1830.22,651000.0
1141,8,2490,3696,3.0,4,47.6851,7834,0.0013280326869803511,1,2219.42,949000.0
1142,7,2520,4330,0.0,2,47.7733,27951,0.012904819944597787,1,1751.5,392400.0
1143,7,1760,7018,0.0,3,47.679,5356,0.003082051523545552,1,1811.57,585000.0
1144,7,4190,2215,0.0,1,47.4394,7504,0.02171079889196625,0,2006.16,460000.0
1145,7,1170,4714,0.0,4,47.6584,4400,0.005361604155124628,1,2072.72,470000.0
1146,7,1600,469,0.0,2,47.386,4271,0.04659396731301884,0,2089.72,245000.0
1147,8,2760,4330,0.0,2,47.7484,27631,0.007404762049860801,1,1751.5,500000.0
1148,8,2090,3569,0.0,3,47.7498,8653,0.005877864265928241,0,2255.07,455000.0
1149,7,2320,171,0.0,3,47.532,3974,0.03260539889196898,0,2602.71,485500.0
1150,7,770,1717,0.0,1,47.2997,17334,0.012339685318561328,0,1876.0,100000.0
1151,7,1410,149,0.0,2,47.6927,16105,0.021570664265928362,0,1720.08,307000.0
1152,10,3660,4604,0.0,1,47.3076,14401,0.052334327423823095,1,1983.41,475000.0
1153,7,2180,3569,0.0,3,47.7419,7210,0.005857211634349316,1,2255.07,330000.0
1154,7,1110,3696,0.0,4,47.683,7520,0.003199716897506718,0,2219.42,130000.0
1155,8,2280,1717,0.0,1,47.3557,7417,0.012637243213298083,0,1876.0,320000.0
1156,9,2820,6841,0.0,2,47.5529,6180,0.003595159002770533,1,1672.28,735000.0
1157,7,1570,4330,0.0,2,47.7757,9600,0.010851177839334685,1,1751.5,365000.0
1158,7,1200,1537,0.0,1,47.3434,11935,0.04195517783933683,0,1963.3,234000.0
1159,7,1710,4877,0.0,1,47.3947,8288,0.013132314681439007,0,1910.32,211000.0
1160,8,3000,6841,2.0,2,47.562,6320,0.0030148800554016223,1,1672.28,680000.0
1161,8,2800,469,0.0,2,47.3544,7845,0.05897864626038713,0,2089.72,457000.0
1162,7,1640,4428,0.0,3,47.7192,7261,0.005192622160664593,0,1937.39,349000.0
1163,7,2030,2989,0.0,2,47.5413,6840,0.005678969529086551,1,1704.62,360000.0
1164,8,2530,1537,0.0,1,47.351000000000006,10155,0.02329412520775563,0,1963.3,350000.0
1165,6,990,4423,0.0,1,47.2898,7420,0.0033684252077550436,0,1627.74,208000.0
1166,6,790,3580,0.0,2,47.4413,11234,0.021652653739613267,0,2005.81,250275.0
1167,6,790,3580,0.0,2,47.4413,11234,0.021652653739613267,0,2005.81,435000.0
1168,6,1800,4741,0.0,1,47.3766,7763,0.011682177839335724,1,1956.98,270000.0
1169,7,1650,3606,0.0,2,47.7629,12940,0.005099514681440545,0,2119.75,438000.0
1170,8,1980,1231,0.0,3,47.7553,23625,0.018135390581717162,0,2315.65,659000.0
1171,7,2340,6732,0.0,2,47.5559,6350,0.010205253739612586,1,1543.6,645000.0
1172,9,2790,2411,0.0,4,47.6085,5423,0.003505956786704143,0,2602.99,685100.0
1173,7,2800,4323,2.0,2,47.5102,9569,0.0055106252077556355,1,1998.23,350000.0
1174,9,3030,7953,0.0,3,47.6781,3841,0.007341704155124502,0,1692.04,880000.0
1175,8,1980,149,0.0,2,47.6492,5000,0.007856980055401261,0,1720.08,410500.0
1176,10,3690,2185,2.0,4,47.5872,13609,0.009760830470914026,0,2998.8,780000.0
1177,10,3732,6667,0.0,4,47.6189,4426,0.0003404853185598295,1,2106.13,1230000.0
1178,8,1510,662,0.0,4,47.7073,6852,0.01805454847645314,0,2411.52,449000.0
1179,7,2000,7953,0.0,3,47.6859,5000,0.010248325207755453,1,1692.04,546000.0
1180,7,1760,2215,0.0,1,47.4528,11410,0.01171042520775668,1,2006.16,317000.0
1181,7,1270,4323,0.0,2,47.5074,7566,0.0065850041551252505,0,1998.23,276900.0
1182,8,2620,6279,0.0,2,47.7338,7030,0.013173714681440938,1,1614.76,399000.0
1183,8,2630,469,0.0,4,47.5196,10165,0.019166309418282703,1,2398.57,495000.0
1184,8,2270,4604,0.0,1,47.3077,9000,0.047560148476455046,1,1983.41,258000.0
1185,8,1120,9905,0.0,3,47.6914,881,0.007446856786703831,0,1638.48,265000.0
1186,7,3030,2024,0.0,1,47.3661,7000,0.012666548476454513,1,1729.97,321000.0
1187,7,2120,10361,0.0,4,47.644,4000,0.0023317620498609936,1,1905.51,682000.0
1188,8,1720,892,0.0,1,47.3286,5805,0.0068300094182830295,0,2144.05,295700.0
1189,9,2150,2908,0.0,4,47.7227,37981,0.013015348476454615,0,2345.22,609000.0
1190,9,4380,3580,3.0,2,47.4734,47044,0.02029020637119083,1,2005.81,995000.0
1191,8,2010,2719,0.0,4,47.5665,11817,0.012145893628809884,0,2230.1,530000.0
1192,8,3150,6841,0.0,2,47.5506,5150,0.0028186905817178063,1,1672.28,614000.0
1193,8,2500,892,0.0,1,47.3282,21780,0.009806019944600307,1,2144.05,390000.0
1194,7,1690,662,0.0,4,47.6793,6642,0.010778232686979791,0,2411.52,467000.0
1195,8,3300,1725,0.0,2,47.5116,13501,0.0077089304709145184,1,2384.58,484000.0
1196,8,1240,9905,0.0,3,47.6985,1115,0.008020819944598717,0,1638.48,340000.0
1197,8,2200,4741,0.0,1,47.3821,7201,0.005839472576178847,0,1956.98,302495.0
1198,7,1620,7953,0.0,3,47.6886,3360,0.008280383102493263,1,1692.04,532500.0
1199,8,2420,1725,0.0,2,47.5093,9592,0.009021240997229125,1,2384.58,441500.0
1200,7,2680,4441,3.0,1,47.4132,8062,0.020521716897507376,1,1746.92,470000.0
1201,8,2300,6279,0.0,2,47.7599,12000,0.015115251523546201,1,1614.76,320000.0
1202,8,920,7895,0.0,3,47.5926,1201,0.0020641537396125136,1,1798.73,363000.0
1203,9,2350,3606,0.0,2,47.7473,18600,0.003176504155125292,0,2119.75,747500.0
1204,8,2630,662,0.0,4,47.7106,7957,0.017834490581717342,0,2411.52,750000.0
1205,9,2170,6667,0.0,4,47.6196,4000,0.00032173795013870843,1,2106.13,831000.0
1206,7,1700,171,0.0,3,47.5305,4125,0.035585830470913474,0,2602.71,403000.0
1207,7,2470,4323,0.0,2,47.514,4565,0.004662751523546436,0,1998.23,445000.0
1208,7,1250,1231,0.0,3,47.7502,17380,0.015421085318558795,0,2315.65,345000.0
1209,7,1530,3569,0.0,3,47.736,8925,0.003561722160664894,0,2255.07,371025.0
1210,6,960,6425,0.0,3,47.5491,6250,0.011741748476453776,0,1699.25,355000.0
1211,7,1240,2215,0.0,1,47.4579,14110,0.023552819944597687,0,2006.16,270000.0
1212,7,2440,4441,1.0,1,47.4117,15349,0.02173303268698009,0,1746.92,425000.0
1213,8,2320,2215,0.0,1,47.4524,7875,0.014669788365651207,1,2006.16,364808.0
1214,8,1580,2215,0.0,1,47.4394,6561,0.016888346260387935,1,2006.16,320000.0
1215,9,2963,4741,0.0,1,47.3831,5797,0.011134556786703184,0,1956.98,325000.0
1216,8,2470,2215,0.0,1,47.4459,10290,0.019160167313020234,1,2006.16,350000.0
1217,6,1370,3794,0.0,1,47.4738,10176,0.004826574792244696,0,1468.62,170000.0
1218,6,960,288,0.0,2,47.3356,28717,0.0783793695290851,0,1807.97,255000.0
1219,7,1130,7953,0.0,3,47.6973,7500,0.011438714681439645,1,1692.04,550000.0
1220,12,4930,892,0.0,1,47.3069,25714,0.026408988365652437,0,2144.05,835000.0
1221,6,1150,7523,0.0,3,47.5588,5120,0.01063523268698092,1,1830.22,420000.0
1222,8,2190,3591,0.0,5,47.5786,7350,0.00022895900277027656,0,2699.47,925000.0
1223,7,1490,6732,0.0,2,47.5344,4080,0.01356708005540222,1,1543.6,389250.0
1224,8,2600,3696,0.0,4,47.6984,10183,0.002209501108033664,1,2219.42,748000.0
1225,7,1530,1537,0.0,1,47.3594,9600,0.04116320941828443,1,1963.3,284000.0
1226,7,1680,7018,0.0,3,47.6858,5000,0.003347451523545723,1,1811.57,588000.0
1227,7,1680,6279,0.0,2,47.7338,8648,0.010995293628808233,0,1614.76,372500.0
1228,7,1900,1537,0.0,1,47.3768,7194,0.028294056786702357,0,1963.3,285000.0
1229,7,1570,3341,0.0,3,47.7683,9467,0.018350346260387288,0,2170.96,360000.0
1230,7,1370,236,0.0,2,47.5617,17859,0.023505893628809102,1,1747.5,275000.0
1231,8,1350,662,0.0,4,47.7106,4225,0.017234443213295876,0,2411.52,428000.0
1232,8,3010,3341,0.0,3,47.7209,17864,0.01353391468144025,0,2170.96,847000.0
1233,6,1010,141,0.0,2,47.7422,7838,0.029336437950137965,0,2135.42,316000.0
1234,8,2050,3800,0.0,1,47.3487,7205,0.02014652742382332,0,1924.47,375000.0
1235,7,1670,7018,0.0,3,47.6899,4080,0.005848472576177143,1,1811.57,533000.0
1236,11,3840,4604,0.0,1,47.2996,16905,0.03608884321329637,0,1983.41,556000.0
1237,7,2220,1537,0.0,1,47.361,14120,0.030359967313020004,1,1963.3,225000.0
1238,8,2590,4330,0.0,2,47.7752,9530,0.008109425207755528,1,1751.5,537250.0
1239,7,1180,2215,0.0,1,47.4551,13650,0.013081914681441063,0,2006.16,255000.0
1240,7,2950,1725,0.0,2,47.479,4836,0.014887330470913663,0,2384.58,530000.0
1241,9,2150,149,0.0,2,47.6596,31238,0.009411232686979725,0,1720.08,595000.0
1242,7,2100,4437,0.0,3,47.6115,8880,0.0014322515235459957,0,2057.97,548000.0
1243,7,1650,892,0.0,1,47.3187,8073,0.015018883102492513,1,2144.05,234975.0
1244,9,1620,15829,0.0,4,47.6498,1325,0.002241583102492794,1,1891.24,600000.0
1245,7,1750,1231,0.0,3,47.743,12528,0.015834437950139262,0,2315.65,432000.0
1246,7,1380,4428,0.0,3,47.7085,6657,0.001175095844875442,0,1937.39,455000.0
1247,7,1510,4330,0.0,2,47.7571,11234,0.012818483102493426,1,1751.5,279950.0
1248,7,1600,4741,0.0,1,47.3737,9072,0.0037809041551262064,0,1956.98,267500.0
1249,6,830,3580,0.0,2,47.4784,7590,0.015226101108032424,0,2005.81,110000.0
1250,8,1810,13594,0.0,3,47.607,1846,0.0013221011080335305,1,1735.14,625000.0
1251,7,910,7018,0.0,3,47.6999,7000,0.005547609418282905,0,1811.57,389000.0
1252,9,2120,6667,0.0,4,47.6227,3360,0.00017202216066480774,0,2106.13,1200000.0
1253,8,2100,3696,0.0,4,47.6737,6936,0.003029474792243611,1,2219.42,567000.0
1254,8,2690,4604,2.0,1,47.3361,15000,0.03521583268697896,1,1983.41,515000.0
1255,8,2430,4330,0.0,2,47.7761,11870,0.00815797783933455,1,1751.5,605000.0
1256,7,2452,4585,0.0,1,47.4744,4800,0.002716540997230823,0,1776.27,430000.0
1257,7,1550,4714,1.0,4,47.6712,6000,0.008242709418282349,0,2072.72,805000.0
1258,8,2080,2411,0.0,4,47.6036,4556,0.004618651523546112,0,2602.99,567500.0
1259,7,1290,7895,0.0,3,47.5873,3870,0.002215180055402046,0,1798.73,647500.0
1260,7,1850,13594,0.0,3,47.6106,2530,0.0011272853185598697,0,1735.14,495000.0
1261,9,3370,469,0.0,4,47.541,5000,0.019548209418283273,0,2398.57,825000.0
1262,8,2730,2215,0.0,1,47.4627,7506,0.0128206725761774,0,2006.16,435000.0
1263,7,1300,4428,0.0,3,47.7321,7800,0.0038656011080340134,0,1937.39,445950.0
1264,10,3040,3402,0.0,4,47.5531,10257,0.008043019944598469,0,2712.18,960000.0
1265,8,2440,9905,0.0,3,47.6853,3600,0.006038925207756059,1,1638.48,780000.0
1266,8,1720,4604,0.0,1,47.3191,9000,0.04646230637119019,1,1983.41,274500.0
1267,8,3230,6279,0.0,2,47.7053,5167,0.008761662049861719,1,1614.76,729953.0
1268,8,1200,10361,0.0,4,47.6384,890,0.0015001252077557273,1,1905.51,464950.0
1269,8,2350,2361,2.0,4,47.5904,18800,0.001863677839334902,0,2572.91,620000.0
1270,9,3100,2185,0.0,4,47.5968,5600,0.007105451523545817,0,2998.8,735000.0
1271,8,2040,6279,0.0,2,47.7356,9565,0.01150916204986043,1,1614.76,450000.0
1272,7,2000,6841,0.0,2,47.5529,4676,0.002659432686980676,1,1672.28,450000.0
1273,9,2160,13594,0.0,3,47.6106,5298,0.0011272853185598697,0,1735.14,842500.0
1274,7,1850,3696,0.0,4,47.7011,7923,0.004577274792242983,1,2219.42,461000.0
1275,7,1350,6732,0.0,2,47.5315,4494,0.013908548476453925,1,1543.6,345000.0
1276,10,3280,7018,0.0,3,47.6948,10302,0.003841977839335227,1,1811.57,1080000.0
1277,8,2270,2719,0.0,4,47.574,8391,0.011094288365651473,0,2230.1,643000.0
1278,9,2820,2411,0.0,4,47.6253,8307,8.59168975071824e-05,0,2602.99,690000.0
1279,7,1200,4330,0.0,2,47.7529,11111,0.00959484099722922,0,1751.5,282000.0
1280,8,2000,7953,0.0,3,47.6925,6130,0.010612946260388315,1,1692.04,549000.0
1281,9,2310,4714,1.0,4,47.648,6000,0.0037906357340722,1,2072.72,815000.0
1282,8,2330,2908,0.0,4,47.6386,11424,0.0016609695290852918,0,2345.22,700000.0
1283,9,3940,2908,0.0,4,47.6468,10360,0.0025220747922434696,1,2345.22,933399.0
1284,7,1440,4585,0.0,1,47.4627,11250,0.002927756786704664,0,1776.27,290000.0
1285,7,1960,41,0.0,2,47.4487,9300,0.08087540941828124,1,1840.36,372000.0
1286,7,1250,9905,0.0,3,47.6795,2890,0.006660893628808039,1,1638.48,450000.0
1287,8,1981,4741,0.0,1,47.3668,5700,0.013691767313020305,0,1956.98,303700.0
1288,9,2440,2719,0.0,4,47.5744,10049,0.012016646260389126,0,2230.1,672000.0
1289,6,1150,4428,0.0,3,47.7197,9360,0.00550461163434895,0,1937.39,334000.0
1290,6,1120,4966,0.0,1,47.4979,5650,0.001263106371191091,0,1722.62,260000.0
1291,8,1800,8638,0.0,4,47.6491,5700,0.0032927883656504687,1,1859.61,749950.0
1292,8,2920,9905,0.0,3,47.654,2808,0.0032309041551248246,1,1638.48,830000.0
1293,8,2790,3580,3.0,2,47.4389,13791,0.022307685318559964,0,2005.81,1130000.0
1294,6,1560,4330,0.0,2,47.7552,7552,0.012503962049861303,1,1751.5,320000.0
1295,7,1550,469,0.0,2,47.407,15250,0.04053695152354629,0,2089.72,260000.0
1296,6,1700,5573,0.0,1,47.4851,11475,0.014948990581716465,1,1621.45,225000.0
1297,5,640,7953,0.0,3,47.6976,6350,0.009304467313018967,0,1692.04,279200.0
1298,8,2680,6879,0.0,2,47.726000000000006,10000,0.006567546260388763,1,1735.34,520000.0
1299,8,1860,2719,0.0,4,47.5674,8060,0.012303519944599078,0,2230.1,505000.0
1300,7,1490,1537,0.0,1,47.375,8366,0.022752135734072032,1,1963.3,234000.0
1301,9,2470,4330,0.0,2,47.7728,5044,0.005909056786703515,0,1751.5,503000.0
1302,8,2390,3696,0.0,4,47.6925,8858,0.0031817484764545103,1,2219.42,606000.0
1303,7,1230,7018,0.0,3,47.6839,6000,0.0029479462603881437,1,1811.57,433500.0
1304,8,2840,4323,0.0,2,47.524,10182,0.0031325567867033386,1,1998.23,250000.0
1305,9,2120,3402,0.0,4,47.5477,9307,0.006950167313019217,0,2712.18,719000.0
1306,8,1770,3580,0.0,2,47.415,14400,0.022236122160665766,0,2005.81,381000.0
1307,8,2495,1717,0.0,1,47.288,4400,0.01749997479224443,0,1876.0,267000.0
1309,8,2740,2411,0.0,4,47.6334,7140,0.0017898695290858972,0,2602.99,651000.0
1310,7,1050,7018,0.0,3,47.6767,5671,0.0028474304709139304,1,1811.57,439000.0
1311,7,1130,5573,0.0,1,47.5141,5070,0.01616789584487519,0,1621.45,325000.0
1312,7,880,7018,0.0,3,47.6924,6380,0.006140862049861464,0,1811.57,490000.0
1313,9,2403,3606,0.0,2,47.7361,6172,0.0003278094182819474,0,2119.75,519900.0
1314,9,3410,469,0.0,2,47.4054,35040,0.044126819944598376,0,2089.72,545000.0
1315,11,5320,2185,0.0,4,47.5852,20041,0.010517009418283109,0,2998.8,1060000.0
1316,7,1900,3402,0.0,4,47.5765,8250,0.004066377839334802,1,2712.18,542000.0
1317,7,1810,785,0.0,4,47.7358,21650,0.01719860110803335,0,2742.81,465000.0
1318,8,1200,662,0.0,4,47.72,3900,0.01969506426592733,0,2411.52,408000.0
1319,8,2060,4741,0.0,1,47.3631,5950,0.010223156786705375,0,1956.98,292000.0
1320,7,1250,334,0.0,1,47.3277,10122,0.06836679889196569,0,1951.42,253000.0
1321,6,910,4161,0.0,1,47.5232,4662,0.012501159002769853,0,1483.36,280000.0
1322,10,2560,469,0.0,4,47.4871,41346,0.0228785567867045,0,2398.57,658588.0
1323,8,1920,2361,0.0,4,47.5897,8910,0.002640272576177156,1,2572.91,635000.0
1324,8,2240,3569,0.0,3,47.7746,8300,0.005098395844874872,0,2255.07,439000.0
1325,8,1260,1725,0.0,2,47.4908,3855,0.010331135734072627,0,2384.58,300000.0
1326,8,1360,4441,0.0,1,47.4032,13496,0.018387685318558267,0,1746.92,345000.0
1327,8,2100,4585,0.0,1,47.4391,8050,0.007069377839335519,0,1776.27,283500.0
1328,7,2110,9905,0.0,3,47.6872,4920,0.006727393628808298,1,1638.48,425000.0
1329,8,2210,3696,1.0,4,47.6621,8955,0.0015652432132966943,1,2219.42,685000.0
1330,8,2360,3402,0.0,4,47.5471,12987,0.0063819673130194226,0,2712.18,750000.0
1331,6,1280,4966,0.0,1,47.4949,8000,0.003112653739611602,0,1722.62,245000.0
1332,7,2740,7895,2.0,3,47.5816,6924,0.0028108537396124623,1,1798.73,585444.0
1333,9,2740,3696,0.0,4,47.6962,7571,0.0037124484764539363,0,2219.42,706000.0
1334,7,2630,5573,0.0,1,47.5067,9099,0.01535704321329682,1,1621.45,445000.0
1335,7,1650,4604,0.0,1,47.2904,6000,0.040788827423821256,0,1983.41,241000.0
1336,8,1770,4330,4.0,2,47.7345,7155,0.005913767313018768,0,1751.5,1180000.0
1337,7,1500,6732,0.0,2,47.5677,5750,0.008287937950138703,1,1543.6,530000.0
1338,7,1430,6279,0.0,2,47.7352,12199,0.010915977839334729,1,1614.76,350000.0
1339,7,1280,1231,0.0,3,47.7677,9630,0.009719348476454512,0,2315.65,389000.0
1340,7,2390,7018,0.0,3,47.6788,6820,0.0021000831024928944,1,1811.57,799000.0
1341,9,4040,4714,3.0,4,47.6408,9630,0.002849030470913556,1,2072.72,1400000.0
1342,7,920,4330,0.0,2,47.734,8612,0.007632730470914347,0,1751.5,340895.0
1343,9,2730,2411,2.0,4,47.6227,10281,0.0004402620498614601,0,2602.99,780000.0
1344,7,2620,171,0.0,3,47.5328,4874,0.03241663573407153,0,2602.71,470000.0
1345,8,2900,1537,0.0,1,47.3663,4762,0.026388662049860144,0,1963.3,354000.0
1346,6,1900,3696,0.0,4,47.6831,6000,0.0026230116343486922,0,2219.42,470000.0
1347,7,1760,9905,0.0,3,47.6558,5400,0.0030904778393350423,1,1638.48,715000.0
1348,6,760,2989,0.0,2,47.5466,4000,0.005710243213296821,0,1704.62,265000.0
1349,7,1530,9905,0.0,3,47.6857,4944,0.00668711468143958,0,1638.48,640000.0
1350,7,1990,3794,0.0,1,47.5131,18900,0.009159990581717728,1,1468.62,290000.0
1351,8,3830,785,0.0,4,47.7597,35000,0.020499895844876326,1,2742.81,480000.0
1352,7,2040,7895,1.0,3,47.5959,5600,0.001795169529086135,1,1798.73,535000.0
1353,8,2170,3696,0.0,4,47.6537,12220,0.0010390747922439296,0,2219.42,907000.0
1354,7,1620,4428,0.0,3,47.7148,7330,0.0016233116343494982,1,1937.39,459000.0
1355,9,3600,4437,3.0,3,47.6191,21399,0.0007631252077560129,1,2057.97,1360000.0
1356,7,1470,4741,0.0,1,47.3632,11599,0.011265967313018882,1,1956.98,264950.0
1357,6,1760,9905,0.0,3,47.6598,3000,0.0040839252077556655,0,1638.48,352950.0
1358,8,2230,3402,0.0,4,47.5413,13100,0.00476839889196632,1,2712.18,491500.0
1359,10,3770,5684,0.0,3,47.6463,37034,0.0017148116343487074,1,2183.79,1230000.0
1360,7,1200,4330,0.0,2,47.7362,9194,0.009790393628808717,0,1751.5,369500.0
1361,9,2090,2908,0.0,4,47.68600000000001,6294,0.008315680055402477,0,2345.22,566000.0
1362,7,1500,4585,0.0,1,47.4621,7308,0.007170840997230402,1,1776.27,290000.0
1363,6,870,1537,0.0,1,47.369,5330,0.03941882520775698,0,1963.3,180000.0
1364,6,1010,6279,0.0,2,47.771,6000,0.017819077839334264,0,1614.76,215000.0
1365,6,1010,6279,0.0,2,47.771,6000,0.017819077839334264,0,1614.76,302000.0
1366,7,1860,4441,0.0,1,47.3855,7881,0.02177088531856031,1,1746.92,352500.0
1367,5,1330,4323,0.0,2,47.496,5926,0.005290819944598609,0,1998.23,235867.0
1368,8,1760,2411,0.0,4,47.624,11946,0.00015913573407189078,0,2602.99,500000.0
1369,7,1800,141,0.0,2,47.7462,4500,0.030457969529085433,0,2135.42,382000.0
1370,7,1690,7953,0.0,3,47.6903,2402,0.009744293628808414,1,1692.04,515000.0
1371,6,660,7895,0.0,3,47.5723,2600,0.0038354958448756794,0,1798.73,250000.0
1372,7,2400,7953,0.0,3,47.6876,5300,0.009593019944598621,1,1692.04,672500.0
1373,9,3020,2908,0.0,4,47.6897,13031,0.00862461163434915,0,2345.22,755000.0
1374,7,1500,10361,2.0,4,47.627,2555,0.0002586567867036933,0,1905.51,707500.0
1375,6,1560,7953,0.0,3,47.6882,3840,0.008481688365650688,1,1692.04,459000.0
1376,7,1090,2024,0.0,1,47.3748,10620,0.015741811634348325,0,1729.97,140000.0
1377,7,970,9905,0.0,3,47.6667,4284,0.004263546260387453,0,1638.48,495000.0
1378,9,3190,2719,0.0,4,47.5534,5283,0.01637244099722983,0,2230.1,757000.0
1379,9,3190,2719,0.0,4,47.5534,5283,0.01637244099722983,0,2230.1,765000.0
1380,7,1890,6879,0.0,2,47.7055,6052,0.005558609418282254,0,1735.34,359000.0
1381,6,1050,6425,0.0,3,47.5473,7500,0.012796443213296737,0,1699.25,440000.0
1382,7,1390,6279,0.0,2,47.7224,7200,0.009844493628808118,1,1614.76,400000.0
1383,7,1700,7953,0.0,3,47.6785,4080,0.008683788365650692,1,1692.04,652000.0
1384,7,1050,3580,0.0,2,47.4574,5850,0.021261011634349937,0,2005.81,260000.0
1385,9,3340,3591,2.0,5,47.5421,10796,0.00016991468144051934,1,2699.47,1330000.0
1386,6,1540,469,0.0,4,47.5326,17859,0.0183683673130196,0,2398.57,519500.0
1387,7,1710,9905,0.0,3,47.6861,5992,0.007526967313019546,1,1638.48,650000.0
1388,8,2100,3800,0.0,1,47.3251,8075,0.02936255900276838,0,1924.47,280000.0
1389,8,1730,5684,0.0,3,47.6219,7980,0.00027719889196721107,0,2183.79,515000.0
1390,7,1500,4428,0.0,3,47.7159,2692,0.0025533800554012882,0,1937.39,400000.0
1391,9,2380,2411,0.0,4,47.6297,5017,0.0010126747922433673,0,2602.99,652100.0
1392,7,2180,3800,0.0,1,47.3054,7956,0.023624627423825092,0,1924.47,235000.0
1393,8,1840,6841,0.0,2,47.5575,10080,0.0032306432132963507,0,1672.28,701000.0
1394,9,2341,2908,0.0,4,47.6993,9594,0.008636759002770389,0,2345.22,640000.0
1395,7,1690,662,0.0,4,47.6866,4584,0.011606806371190171,0,2411.52,455800.0
1396,8,2490,149,0.0,2,47.6442,21937,0.006434927423821556,0,1720.08,504750.0
1397,9,2440,2411,0.0,4,47.6104,15540,0.0024766620498619923,0,2602.99,483000.0
1398,6,920,288,2.0,2,47.4781,20412,0.03800802216066506,0,1807.97,530000.0
1399,6,1030,5573,0.0,1,47.4814,8786,0.01577513268697984,0,1621.45,250000.0
1400,7,2000,4604,0.0,1,47.3155,5885,0.03587167479224213,1,1983.41,229950.0
1401,9,4210,2411,0.0,4,47.6067,9414,0.003800356786704572,0,2602.99,884744.0
1402,7,1610,2908,0.0,4,47.6681,9964,0.003805727423822774,1,2345.22,514000.0
1403,8,1910,469,0.0,4,47.4672,35015,0.03548606204986221,1,2398.57,532000.0
1404,8,2660,1725,0.0,2,47.4981,5539,0.008754419944597613,0,2384.58,423000.0
1405,6,820,6732,2.0,2,47.5649,4025,0.008933706371190873,0,1543.6,420000.0
1406,8,1730,3569,0.0,3,47.737,18250,0.003369532686981361,0,2255.07,521000.0
1407,8,2360,3696,0.0,4,47.6988,7490,0.004586995844875386,0,2219.42,577000.0
1408,7,970,5684,0.0,3,47.603,8040,0.0021671673130192874,0,2183.79,425000.0
1409,8,2460,3606,0.0,2,47.7719,4862,0.0005803462603877263,0,2119.75,495000.0
1410,9,2690,4604,0.0,1,47.3026,8577,0.03865651163434913,0,1983.41,340000.0
1411,8,1820,7895,0.0,3,47.596,1991,0.001933369529086263,1,1798.73,499950.0
1412,9,3470,7523,2.0,3,47.5917,4750,0.005140990581717088,1,1830.22,1220000.0
1413,8,3370,4323,2.0,2,47.5259,7634,0.0026776409972306034,1,1998.23,720000.0
1414,7,1700,4877,0.0,1,47.4216,8247,0.01159759889196563,1,1910.32,249000.0
1415,7,1340,4741,0.0,1,47.3527,11070,0.014439809418283454,0,1956.98,206135.0
1416,7,2000,4585,0.0,1,47.444,9276,0.007425556786703976,0,1776.27,300000.0
1417,8,3840,4966,3.0,1,47.506,14040,0.0011825326869805788,1,1722.62,612000.0
1418,10,3890,3341,2.0,3,47.7291,27311,0.013751693628808936,0,2170.96,1100000.0
1419,7,1220,4604,0.0,1,47.2964,9100,0.047612159002772096,0,1983.41,230000.0
1420,8,2280,8638,2.0,4,47.6378,4600,0.0018211883656505446,1,1859.61,850000.0
1421,7,2770,1717,0.0,1,47.3396,7000,0.007116959002770248,1,1876.0,355000.0
1422,9,2520,1725,0.0,2,47.5148,7253,0.00793147783933456,0,2384.58,442000.0
1423,8,3060,1537,0.0,1,47.3786,5000,0.02587225152354484,0,1963.3,399000.0
1424,9,2390,892,0.0,1,47.2593,7115,0.0033094515235478224,0,2144.05,360000.0
1425,8,1320,2215,0.0,1,47.4425,7725,0.01788273573407274,0,2006.16,390000.0
1426,8,2900,3569,0.0,3,47.7752,8711,0.00511882742382219,1,2255.07,413000.0
1427,6,700,6841,0.0,2,47.5294,9500,0.004291527423822311,0,1672.28,190000.0
1428,8,2210,41,0.0,2,47.4849,9226,0.06285791468144021,0,1840.36,432900.0
1429,9,2180,2411,0.0,4,47.6482,7741,0.0037092747922438927,0,2602.99,621138.0
1430,7,2080,1537,0.0,1,47.4203,4252,0.015149609418283583,1,1963.3,270000.0
1431,8,2090,2185,0.0,4,47.5739,35040,0.010147493628808993,1,2998.8,610000.0
1432,7,1720,2989,2.0,2,47.559,5525,0.004410422160665212,1,1704.62,500000.0
1433,8,2460,662,0.0,4,47.6627,40635,0.00752838005540167,0,2411.52,715000.0
1434,7,1470,1537,0.0,1,47.3658,14821,0.021517188365652102,0,1963.3,264000.0
